,From,To,Cost,Var
466,358,568,44.12982256866147,204.38553477904284
467,358,357,71.10164542922446,375.6907427779818
468,282,359,97.54874771635208,709.4606256729453
469,359,320,26.793924905542763,86.64145619158869
470,356,359,48.822063939985924,298.5001750621134
471,276,362,18.231103815909083,18.593005537257
472,362,360,40.622220247085714,161.50698104933554
473,361,362,38.42668617789774,203.05260714454934
474,323,363,33.99334830411804,84.06555892065033
475,325,364,53.680095208463754,254.704877186041
476,363,364,65.57631726766968,331.00223886178696
477,364,365,82.4994206298535,524.1665396883719
478,365,366,101.18884904097786,1452.3746586567063
479,366,361,99.78298606661852,1258.5781156189726
480,367,365,148.63749239436441,1658.7422896752635
481,367,368,82.7480850370163,275.33687384522955
482,368,366,124.93492032154934,1269.6563175026072
483,363,369,76.84843894517151,474.4746187978084
484,364,370,17.172213439055174,19.450185618115643
485,369,370,1.2187250814829134,0.1917483394266839
486,371,367,1.5043085388497675,0.16855921371948354
487,370,371,1.9797556703306305,0.6105426221461557
488,373,372,657.2880720575585,60146.42714096502
489,360,374,621.5267967770218,18993.76763434705
490,374,373,421.29414136970604,18767.111151165333
491,368,375,450.248384916364,11277.456508566615
492,375,360,710.6886178504318,76850.86037622605
493,372,376,510.8261951243273,41678.53931890471
494,377,327,624.1661941003017,34410.7935624902
495,378,328,1132.7770794313042,67662.89806283364
496,377,378,468.89646978088575,22088.214643277053
497,314,379,39.566932349190054,86.00739862673565
498,379,329,71.08376363959113,793.7236970864359
499,380,377,69.53357671525728,451.254899167988
500,381,380,56.99566419523133,242.14433349010844
501,382,314,106.23264130740544,758.7990290231055
502,380,383,129.50327867434893,1597.2889801581425
503,383,379,98.18515030624351,726.9481147158479
504,382,383,86.7297342485904,539.7968181688623
505,329,384,121.07506309444972,753.4640560074898
506,384,377,66.46768791471828,182.27573767455203
507,383,384,60.83671626252694,162.15318676712593
508,330,385,70.49144377298785,267.81428496756706
509,385,378,65.77033140683407,255.2065069701615
510,384,385,64.31748200918918,444.32143208726023
511,381,386,9.891263008331794,4.6463347494422225
512,386,382,126.749023463834,2149.198417673922
513,387,381,27.032237172613815,35.02725984108074
514,388,389,19.92046108721467,18.518948997951796
515,390,388,28.43037952599341,82.2903419570828
516,393,392,19.895730964466434,55.35850958052041
517,392,394,62.31403450171309,268.9363213592426
518,394,395,78.59102417293722,428.4564404243804
519,396,395,58.891959344554365,303.4438472540733
520,394,397,56.233623091542434,425.85691049110255
521,397,391,76.78878462677976,409.00482776103394
522,397,396,65.344887485076,197.11434829843037
523,392,398,46.14899477981895,210.50389586793418
524,398,388,28.633734028196354,104.3477876391592
525,395,398,32.24747041160154,65.01875979156837
526,393,399,26.040864687135173,32.75671475705301
527,399,389,30.06559262439432,109.86342362455069
528,398,399,33.8075607272984,96.2599059068687
529,391,400,26.306194018513644,97.53517923531136
530,400,390,27.384748347576416,45.795821923697915
531,400,396,29.90691895009374,78.97137168169459
532,401,313,39.16239011446319,170.22072583003538
533,402,312,32.88767583078285,152.36922285872353
534,402,401,49.2553425309808,99.35462834544003
535,556,401,26.527446594113187,89.39498414135026
536,556,402,39.51411751104811,119.82631100090592
537,403,306,167.3744917405217,1798.58414349159
538,404,307,166.30578135569664,2526.930895916593
539,404,403,1.3539870311923918,0.23232902683222306
540,557,403,2.147217350525897,0.2564743381278836
541,557,404,2.036536211693552,0.2121168185394296
542,573,405,30.285643845997757,71.10930810608713
543,406,573,75.60900694665072,424.26877540236876
544,407,406,29.040177425522817,66.49310268156823
545,405,408,22.970379134274637,28.528140088020486
546,537,409,15.151763377014497,25.599406899758876
547,409,574,113.98075022732084,675.5127488354079
548,574,410,247.75378137448257,8606.350732503199
549,410,306,53.4764734630412,198.39155002268222
550,411,408,65.9415937097595,418.82477013249684
551,412,411,33.66638062680229,78.94537938330087
552,291,414,100.46606352128624,919.5706712142872
553,555,415,22.834847497114232,55.361716852919336
554,415,5,43.13241484561333,187.9857026358073
555,416,413,28.964306985851984,66.1855997378852
556,417,416,2.090772643308651,0.6751608559426995
557,333,418,72.71569948172662,685.8361785754776
558,418,581,66.32715922292833,381.60897448032273
559,376,419,59.97091327788747,307.01691156828633
560,275,420,80.48515812925251,284.7554159187348
561,420,335,35.42142885382327,77.35580676967912
562,274,421,13.48791976011783,22.038500833326438
563,421,334,28.836327126830156,101.34819974610043
564,421,420,33.33856156055181,148.80165136975043
